gene,map
Entrez-100616276,14374
Entrez-197358,14375
Entrez-51277,14376
Entrez-12,14377
Entrez-5142,14378
Entrez-10594,14379
Entrez-66002,14380
Entrez-1436,14381
Entrez-1059,14382
Entrez-79852,14383
Entrez-116138,14384
Entrez-9293,14385
Entrez-22932,14386
Entrez-727677,14387
Entrez-5717,14388
Entrez-10489,14389
Entrez-732,14390
Entrez-140880,14391
Entrez-7032,14392
Entrez-23619,14393
Entrez-161514,14394
Entrez-120376,14395
Entrez-100132215,14396
Entrez-4281,14397
Entrez-10900,14398
Entrez-91442,14399
Entrez-6917,14400
Entrez-85363,14401
Entrez-961,14402
Entrez-100302202,14403
Entrez-8861,14404
Entrez-126299,14405
Entrez-114625,14406
Entrez-26223,14407
Entrez-7284,14408
Entrez-339568,14409
Entrez-10324,14410
Entrez-51234,14411
Entrez-151188,14412
Entrez-340596,14413
Entrez-80344,14414
Entrez-100170223,14415
Entrez-4357,14416
Entrez-468,14417
Entrez-51186,14418
Entrez-6911,14419
Entrez-79805,14420
Entrez-149603,14421
Entrez-27429,14422
Entrez-990,14423
Entrez-5780,14424
Entrez-7415,14425
Entrez-8243,14426
Entrez-10393,14427
Entrez-339327,14428
Entrez-79003,14429
Entrez-286016,14430
Entrez-113675,14431
Entrez-55626,14432
Entrez-5201,14433
Entrez-693157,14434
Entrez-5860,14435
Entrez-13,14436
Entrez-1347,14437
Entrez-55707,14438
Entrez-26017,14439
Entrez-22981,14440
Entrez-136371,14441
Entrez-200008,14442
Entrez-4135,14443
Entrez-8317,14444
Entrez-285676,14445
Entrez-55559,14446
Entrez-221937,14447
Entrez-121391,14448
Entrez-723778,14449
Entrez-374286,14450
Entrez-389677,14451
Entrez-8390,14452
Entrez-100874123,14453
Entrez-4887,14454
Entrez-54187,14455
Entrez-3250,14456
Entrez-4775,14457
Entrez-204,14458
Entrez-197320,14459
Entrez-23399,14460
Entrez-9108,14461
Entrez-55576,14462
Entrez-10039,14463
Entrez-7499,14464
Entrez-406929,14465
Entrez-163183,14466
Entrez-2635,14467
Entrez-146849,14468
Entrez-100131390,14469
Entrez-9491,14470
Entrez-153642,14471
Entrez-8760,14472
Entrez-56254,14473
Entrez-100036519,14474
Entrez-133690,14475
Entrez-5420,14476
Entrez-728622,14477
Entrez-283483,14478
Entrez-3020,14479
Entrez-81853,14480
Entrez-100302187,14481
Entrez-114815,14482
Entrez-50832,14483
Entrez-210,14484
Entrez-752,14485
Entrez-10407,14486
Entrez-145748,14487
Entrez-9134,14488
Entrez-25847,14489
Entrez-54978,14490
Entrez-728116,14491
Entrez-5162,14492
Entrez-2268,14493
Entrez-100422900,14494
Entrez-64927,14495
Entrez-2913,14496
Entrez-2825,14497
Entrez-3098,14498
Entrez-3558,14499
Entrez-4217,14500
Entrez-114770,14501
Entrez-401010,14502
Entrez-83714,14503
Entrez-27285,14504
Entrez-25999,14505
Entrez-5979,14506
Entrez-163259,14507
Entrez-54432,14508
Entrez-129607,14509
Entrez-50859,14510
Entrez-100616169,14511
Entrez-619373,14512
Entrez-1159,14513
Entrez-4714,14514
Entrez-23076,14515
Entrez-55187,14516
Entrez-5734,14517
Entrez-11326,14518
Entrez-2218,14519
Entrez-60386,14520
Entrez-100126336,14521
Entrez-2639,14522
Entrez-222487,14523
Entrez-8099,14524
Entrez-84856,14525
Entrez-50486,14526
Entrez-126432,14527
Entrez-100422894,14528
Entrez-115677,14529
Entrez-389247,14530
Entrez-2010,14531
Entrez-6415,14532
Entrez-6339,14533
Entrez-400224,14534
Entrez-5202,14535
Entrez-8406,14536
Entrez-10921,14537
Entrez-4314,14538
Entrez-79070,14539
Entrez-406965,14540
Entrez-57479,14541
Entrez-7633,14542
Entrez-55937,14543
Entrez-1816,14544
Entrez-399959,14545
Entrez-402160,14546
Entrez-57678,14547
Entrez-134359,14548
Entrez-100170841,14549
Entrez-338751,14550
Entrez-51026,14551
Entrez-2200,14552
Entrez-55515,14553
Entrez-100507127,14554
Entrez-84253,14555
Entrez-3992,14556
Entrez-100847034,14557
Entrez-7325,14558
Entrez-1855,14559
Entrez-29063,14560
Entrez-51637,14561
Entrez-474343,14562
Entrez-84812,14563
Entrez-55561,14564
Entrez-1512,14565
Entrez-4899,14566
Entrez-79008,14567
Entrez-3485,14568
Entrez-219844,14569
Entrez-1191,14570
Entrez-100847079,14571
Entrez-9953,14572
Entrez-5329,14573
Entrez-23623,14574
Entrez-3801,14575
Entrez-387680,14576
Entrez-3321,14577
Entrez-114990,14578
Entrez-91283,14579
Entrez-677763,14580
Entrez-6822,14581
Entrez-196792,14582
Entrez-64174,14583
Entrez-399814,14584
Entrez-386653,14585
Entrez-3643,14586
Entrez-546,14587
Entrez-724033,14588
Entrez-51412,14589
Entrez-5714,14590
Entrez-25794,14591
Entrez-100630923,14592
Entrez-5354,14593
Entrez-100287226,14594
Entrez-24149,14595
Entrez-1800,14596
Entrez-5768,14597
Entrez-4504,14598
Entrez-10284,14599
Entrez-5678,14600
Entrez-54101,14601
Entrez-27346,14602
Entrez-27043,14603
Entrez-776,14604
Entrez-1339,14605
Entrez-84274,14606
Entrez-5149,14607
Entrez-100616201,14608
Entrez-51258,14609
Entrez-339501,14610
Entrez-11100,14611
Entrez-79833,14612
Entrez-388115,14613
Entrez-84619,14614
Entrez-8888,14615
Entrez-64216,14616
Entrez-10149,14617
Entrez-64946,14618
Entrez-4602,14619
Entrez-57623,14620
Entrez-375057,14621
Entrez-81050,14622
Entrez-6936,14623
Entrez-220001,14624
Entrez-22894,14625
Entrez-84206,14626
Entrez-2974,14627
Entrez-1998,14628
Entrez-574537,14629
Entrez-65117,14630
Entrez-222161,14631
Entrez-64096,14632
Entrez-2649,14633
Entrez-2650,14634
Entrez-253635,14635
Entrez-10948,14636
Entrez-59272,14637
Entrez-84869,14638
Entrez-441502,14639
Entrez-7296,14640
Entrez-8741,14641
Entrez-6988,14642
Entrez-375593,14643
Entrez-23089,14644
Entrez-158314,14645
Entrez-199953,14646
Entrez-149628,14647
Entrez-253175,14648
Entrez-8031,14649
Entrez-442919,14650
Entrez-57515,14651
Entrez-3352,14652
Entrez-10221,14653
Entrez-445329,14654
Entrez-7375,14655
Entrez-5529,14656
Entrez-83448,14657
Entrez-79019,14658
Entrez-3619,14659
Entrez-64599,14660
Entrez-139411,14661
Entrez-140856,14662
Entrez-165186,14663
Entrez-55028,14664
Entrez-161247,14665
Entrez-57544,14666
Entrez-644100,14667
Entrez-728635,14668
Entrez-3909,14669
Entrez-56904,14670
Entrez-692202,14671
Entrez-91450,14672
Entrez-54861,14673
Entrez-23194,14674
Entrez-64951,14675
Entrez-10577,14676
Entrez-1006,14677
Entrez-79776,14678
Entrez-6449,14679
Entrez-222663,14680
Entrez-9765,14681
Entrez-100616161,14682
Entrez-26811,14683
Entrez-126823,14684
Entrez-693221,14685
Entrez-646329,14686
Entrez-199713,14687
Entrez-401152,14688
Entrez-100616530,14689
Entrez-2683,14690
Entrez-6924,14691
Entrez-23370,14692
Entrez-9203,14693
Entrez-387700,14694
Entrez-5861,14695
Entrez-7177,14696
Entrez-100128264,14697
Entrez-8897,14698
Entrez-440193,14699
Entrez-56882,14700
Entrez-151525,14701
Entrez-2962,14702
Entrez-144983,14703
Entrez-79184,14704
Entrez-391356,14705
Entrez-7532,14706
Entrez-692212,14707
Entrez-127255,14708
Entrez-203111,14709
Entrez-100302284,14710
Entrez-55907,14711
Entrez-6118,14712
Entrez-54862,14713
Entrez-5720,14714
Entrez-5638,14715
Entrez-55592,14716
Entrez-57551,14717
Entrez-29959,14718
Entrez-56676,14719
Entrez-375616,14720
Entrez-10380,14721
Entrez-11062,14722
Entrez-6832,14723
Entrez-10634,14724
Entrez-9767,14725
Entrez-3354,14726
Entrez-22869,14727
Entrez-51450,14728
Entrez-54940,14729
Entrez-388387,14730
Entrez-53828,14731
Entrez-597,14732
Entrez-26136,14733
Entrez-166614,14734
Entrez-26576,14735
Entrez-329,14736
Entrez-303,14737
Entrez-100506492,14738
Entrez-1586,14739
Entrez-400935,14740
Entrez-122830,14741
Entrez-89796,14742
Entrez-117159,14743
Entrez-52,14744
Entrez-84154,14745
Entrez-100313923,14746
Entrez-5532,14747
Entrez-400578,14748
Entrez-84295,14749
Entrez-4320,14750
Entrez-3293,14751
Entrez-5534,14752
Entrez-4902,14753
Entrez-645513,14754
Entrez-79465,14755
Entrez-115416,14756
Entrez-728024,14757
Entrez-3671,14758
Entrez-494334,14759
Entrez-283303,14760
Entrez-115024,14761
Entrez-22,14762
Entrez-58513,14763
Entrez-6222,14764
Entrez-3440,14765
Entrez-54437,14766
Entrez-283149,14767
Entrez-56941,14768
Entrez-147645,14769
Entrez-51228,14770
Entrez-162494,14771
Entrez-100422861,14772
Entrez-80178,14773
Entrez-81875,14774
Entrez-25836,14775
Entrez-55813,14776
Entrez-80298,14777
Entrez-79068,14778
Entrez-57461,14779
Entrez-442028,14780
Entrez-100874027,14781
Entrez-160428,14782
Entrez-403314,14783
Entrez-150622,14784
Entrez-338662,14785
Entrez-26775,14786
Entrez-29997,14787
Entrez-3099,14788
Entrez-440515,14789
Entrez-119679,14790
Entrez-2894,14791
Entrez-100847037,14792
Entrez-390992,14793
Entrez-100500839,14794
Entrez-55342,14795
Entrez-100616382,14796
Entrez-10580,14797
Entrez-730668,14798
Entrez-388965,14799
Entrez-57642,14800
Entrez-51442,14801
Entrez-7846,14802
Entrez-10123,14803
Entrez-284,14804
Entrez-256764,14805
Entrez-100873989,14806
Entrez-252983,14807
Entrez-8192,14808
Entrez-339505,14809
Entrez-23406,14810
Entrez-26476,14811
Entrez-219537,14812
Entrez-100294720,14813
Entrez-27229,14814
Entrez-6132,14815
Entrez-859,14816
Entrez-400360,14817
Entrez-283537,14818
Entrez-57695,14819
Entrez-22801,14820
Entrez-57610,14821
Entrez-51280,14822
Entrez-353324,14823
Entrez-100526833,14824
Entrez-3866,14825
Entrez-6687,14826
Entrez-1209,14827
Entrez-3115,14828
Entrez-54072,14829
Entrez-2986,14830
Entrez-100616140,14831
Entrez-409,14832
Entrez-7391,14833
Entrez-650669,14834
Entrez-3346,14835
Entrez-7498,14836
Entrez-283953,14837
Entrez-10283,14838
Entrez-153241,14839
Entrez-3912,14840
Entrez-285601,14841
Entrez-1595,14842
Entrez-100131551,14843
Entrez-504180,14844
Entrez-100616325,14845
Entrez-342667,14846
Entrez-800,14847
Entrez-100126302,14848
Entrez-51780,14849
Entrez-5922,14850
Entrez-83481,14851
Entrez-147945,14852
Entrez-4881,14853
Entrez-283422,14854
Entrez-253980,14855
Entrez-147,14856
Entrez-27013,14857
Entrez-219873,14858
Entrez-84243,14859
Entrez-9317,14860
Entrez-283651,14861
Entrez-2638,14862
Entrez-56478,14863
Entrez-9440,14864
Entrez-8714,14865
Entrez-5365,14866
Entrez-65055,14867
Entrez-680,14868
Entrez-1487,14869
Entrez-55818,14870
Entrez-4675,14871
Entrez-5087,14872
Entrez-6431,14873
Entrez-22921,14874
Entrez-9326,14875
Entrez-197370,14876
Entrez-157739,14877
Entrez-57419,14878
Entrez-81603,14879
Entrez-200035,14880
Entrez-4258,14881
Entrez-100616366,14882
Entrez-9372,14883
Entrez-134111,14884
Entrez-10629,14885
Entrez-567,14886
Entrez-84266,14887
Entrez-65243,14888
Entrez-23347,14889
Entrez-26800,14890
Entrez-90161,14891
Entrez-100302254,14892
Entrez-4285,14893
Entrez-2899,14894
Entrez-55486,14895
Entrez-574502,14896
Entrez-7150,14897
Entrez-5995,14898
Entrez-100616189,14899
Entrez-4210,14900
Entrez-5395,14901
Entrez-64764,14902
Entrez-1203,14903
Entrez-78986,14904
Entrez-4763,14905
Entrez-323,14906
Entrez-1198,14907
Entrez-146059,14908
Entrez-406977,14909
Entrez-119,14910
Entrez-6561,14911
Entrez-7143,14912
Entrez-7710,14913
Entrez-54492,14914
Entrez-113130,14915
Entrez-58503,14916
Entrez-60485,14917
Entrez-693132,14918
Entrez-3881,14919
Entrez-163486,14920
Entrez-388722,14921
Entrez-223117,14922
Entrez-100129726,14923
Entrez-55789,14924
Entrez-65108,14925
Entrez-100302157,14926
Entrez-100507527,14927
Entrez-403313,14928
Entrez-254910,14929
Entrez-256949,14930
Entrez-83549,14931
Entrez-100616332,14932
Entrez-389434,14933
Entrez-100852408,14934
Entrez-114803,14935
Entrez-81691,14936
Entrez-196913,14937
Entrez-11011,14938
Entrez-2125,14939
Entrez-54093,14940
Entrez-643669,14941
Entrez-100302131,14942
Entrez-5193,14943
Entrez-100507053,14944
Entrez-100287216,14945
Entrez-79616,14946
Entrez-6619,14947
Entrez-65997,14948
Entrez-8420,14949
Entrez-29099,14950
Entrez-100616439,14951
Entrez-9179,14952
Entrez-5626,14953
Entrez-149175,14954
Entrez-55814,14955
Entrez-51282,14956
Entrez-54,14957
Entrez-57787,14958
Entrez-26792,14959
Entrez-10687,14960
Entrez-23033,14961
Entrez-1058,14962
Entrez-200916,14963
Entrez-64061,14964
Entrez-574435,14965
Entrez-130940,14966
Entrez-285512,14967
Entrez-9783,14968
Entrez-100302118,14969
Entrez-100616299,14970
Entrez-23191,14971
Entrez-126321,14972
Entrez-282617,14973
Entrez-400761,14974
Entrez-22852,14975
Entrez-57209,14976
Entrez-3046,14977
Entrez-10960,14978
Entrez-79643,14979
Entrez-654231,14980
Entrez-11314,14981
Entrez-100616391,14982
Entrez-9862,14983
Entrez-347918,14984
Entrez-4698,14985
Entrez-150864,14986
Entrez-9788,14987
Entrez-8854,14988
Entrez-90317,14989
Entrez-9527,14990
Entrez-65078,14991
Entrez-5824,14992
Entrez-51073,14993
Entrez-286006,14994
Entrez-91750,14995
Entrez-284266,14996
Entrez-9633,14997
Entrez-9468,14998
Entrez-6671,14999
Entrez-5576,15000
Entrez-100847049,15001
Entrez-63977,15002
Entrez-3439,15003
Entrez-100289511,15004
Entrez-847,15005
Entrez-129881,15006
Entrez-1588,15007
Entrez-376267,15008
Entrez-2346,15009
Entrez-1472,15010
Entrez-8438,15011
Entrez-124773,15012
Entrez-5048,15013
Entrez-51537,15014
Entrez-693178,15015
Entrez-7064,15016
Entrez-51316,15017
Entrez-137075,15018
Entrez-129080,15019
Entrez-132430,15020
Entrez-815,15021
Entrez-345222,15022
Entrez-55250,15023
Entrez-406953,15024
Entrez-5976,15025
Entrez-221143,15026
Entrez-25824,15027
Entrez-338949,15028
Entrez-85026,15029
Entrez-9914,15030
Entrez-84166,15031
Entrez-6183,15032
Entrez-161253,15033
Entrez-100302236,15034
Entrez-9947,15035
Entrez-22881,15036
Entrez-1152,15037
Entrez-9821,15038
Entrez-10761,15039
Entrez-26259,15040
Entrez-9568,15041
Entrez-7786,15042
Entrez-100422870,15043
Entrez-56833,15044
Entrez-26102,15045
Entrez-55827,15046
Entrez-80095,15047
Entrez-201254,15048
Entrez-100302113,15049
Entrez-29943,15050
Entrez-201798,15051
Entrez-145853,15052
Entrez-27006,15053
Entrez-128102,15054
Entrez-2762,15055
Entrez-2850,15056
Entrez-10043,15057
Entrez-81571,15058
Entrez-26155,15059
Entrez-6015,15060
Entrez-7852,15061
Entrez-3567,15062
Entrez-28984,15063
Entrez-100616383,15064
Entrez-127544,15065
Entrez-280636,15066
Entrez-6647,15067
Entrez-26821,15068
Entrez-100616126,15069
Entrez-256309,15070
Entrez-84795,15071
Entrez-139212,15072
Entrez-55565,15073
Entrez-1946,15074
Entrez-404281,15075
Entrez-81844,15076
Entrez-9868,15077
Entrez-7343,15078
Entrez-6838,15079
Entrez-200185,15080
Entrez-64225,15081
Entrez-100847008,15082
Entrez-51764,15083
Entrez-51513,15084
Entrez-644873,15085
Entrez-723961,15086
Entrez-381,15087
Entrez-1134,15088
Entrez-1012,15089
Entrez-114902,15090
Entrez-53981,15091
Entrez-619279,15092
Entrez-51147,15093
Entrez-1738,15094
Entrez-10247,15095
Entrez-51027,15096
Entrez-100422965,15097
Entrez-2357,15098
Entrez-4986,15099
Entrez-80746,15100
Entrez-400673,15101
Entrez-260341,15102
Entrez-57460,15103
Entrez-84876,15104
Entrez-400624,15105
Entrez-84861,15106
Entrez-4053,15107
Entrez-9646,15108
Entrez-2266,15109
Entrez-160,15110
Entrez-100169955,15111
Entrez-55861,15112
Entrez-10897,15113
Entrez-6317,15114
Entrez-100422962,15115
Entrez-100616460,15116
Entrez-583,15117
Entrez-113829,15118
Entrez-642852,15119
Entrez-57291,15120
Entrez-4350,15121
Entrez-54973,15122
Entrez-100616318,15123
Entrez-100422960,15124
Entrez-896,15125
Entrez-8224,15126
Entrez-26278,15127
Entrez-25936,15128
Entrez-146279,15129
Entrez-7031,15130
Entrez-728340,15131
Entrez-283777,15132
Entrez-7620,15133
Entrez-728409,15134
Entrez-51099,15135
Entrez-202020,15136
Entrez-57085,15137
Entrez-728441,15138
Entrez-2250,15139
Entrez-646300,15140
Entrez-4580,15141
Entrez-100874102,15142
Entrez-337972,15143
Entrez-253018,15144
Entrez-81448,15145
Entrez-1902,15146
Entrez-283933,15147
Entrez-100847016,15148
Entrez-254528,15149
Entrez-83464,15150
Entrez-64084,15151
Entrez-57175,15152
Entrez-250,15153
Entrez-56255,15154
Entrez-283461,15155
Entrez-406990,15156
Entrez-80005,15157
Entrez-100129597,15158
Entrez-388324,15159
Entrez-653162,15160
Entrez-125,15161
Entrez-256643,15162
Entrez-80864,15163
Entrez-57088,15164
Entrez-51368,15165
Entrez-90342,15166
Entrez-373861,15167
Entrez-119467,15168
Entrez-79986,15169
Entrez-10011,15170
Entrez-127385,15171
Entrez-6373,15172
Entrez-9884,15173
Entrez-9482,15174
Entrez-286365,15175
Entrez-100506384,15176
Entrez-79709,15177
Entrez-10188,15178
Entrez-1385,15179
Entrez-4618,15180
Entrez-255308,15181
Entrez-9209,15182
Entrez-146206,15183
Entrez-1240,15184
Entrez-2301,15185
Entrez-4543,15186
Entrez-27290,15187
Entrez-27294,15188
Entrez-634,15189
Entrez-80059,15190
Entrez-8548,15191
Entrez-100507194,15192
Entrez-4632,15193
Entrez-5025,15194
Entrez-26225,15195
Entrez-11128,15196
Entrez-83699,15197
Entrez-114825,15198
Entrez-1080,15199
Entrez-1141,15200
Entrez-84629,15201
Entrez-79782,15202
Entrez-5116,15203
Entrez-1509,15204
Entrez-282974,15205
Entrez-805,15206
Entrez-64395,15207
Entrez-100422978,15208
Entrez-3006,15209
Entrez-256394,15210
Entrez-284565,15211
Entrez-84679,15212
Entrez-25890,15213
Entrez-4354,15214
Entrez-8943,15215
Entrez-441308,15216
Entrez-79628,15217
Entrez-23066,15218
Entrez-10744,15219
Entrez-55206,15220
Entrez-143244,15221
Entrez-117583,15222
Entrez-4004,15223
Entrez-8089,15224
Entrez-26031,15225
Entrez-117195,15226
Entrez-81616,15227
Entrez-128954,15228
Entrez-84135,15229
Entrez-29880,15230
Entrez-54540,15231
Entrez-2028,15232
Entrez-475,15233
Entrez-6473,15234
Entrez-374291,15235
Entrez-254896,15236
Entrez-574034,15237
Entrez-143684,15238
Entrez-23137,15239
Entrez-10788,15240
Entrez-3069,15241
Entrez-100616222,15242
Entrez-2537,15243
Entrez-440356,15244
Entrez-8914,15245
Entrez-197258,15246
Entrez-730,15247
Entrez-496,15248
Entrez-200558,15249
Entrez-5027,15250
Entrez-129303,15251
Entrez-347736,15252
Entrez-692200,15253
Entrez-158248,15254
Entrez-112401,15255
Entrez-26958,15256
Entrez-10982,15257
Entrez-100874054,15258
Entrez-4245,15259
Entrez-283870,15260
Entrez-123355,15261
Entrez-100616478,15262
Entrez-100133445,15263
Entrez-387718,15264
Entrez-93099,15265
Entrez-5161,15266
Entrez-79831,15267
Entrez-6836,15268
Entrez-6123,15269
Entrez-50853,15270
Entrez-51348,15271
Entrez-6440,15272
Entrez-57186,15273
Entrez-94241,15274
Entrez-81099,15275
Entrez-728568,15276
Entrez-693133,15277
Entrez-495,15278
Entrez-646625,15279
Entrez-5771,15280
Entrez-30820,15281
Entrez-286183,15282
Entrez-284680,15283
Entrez-2707,15284
Entrez-23,15285
Entrez-57453,15286
Entrez-80712,15287
Entrez-123346,15288
Entrez-378938,15289
Entrez-90293,15290
Entrez-644990,15291
Entrez-56910,15292
Entrez-6234,15293
Entrez-55527,15294
Entrez-100190986,15295
Entrez-442895,15296
Entrez-10294,15297
Entrez-285954,15298
Entrez-100302743,15299
Entrez-2797,15300
Entrez-407051,15301
Entrez-51187,15302
Entrez-9818,15303
Entrez-5558,15304
Entrez-6401,15305
Entrez-389898,15306
Entrez-100422824,15307
Entrez-51297,15308
Entrez-6201,15309
Entrez-167681,15310
Entrez-26959,15311
Entrez-1187,15312
Entrez-100616452,15313
Entrez-100847035,15314
Entrez-9208,15315
Entrez-153090,15316
Entrez-6878,15317
Entrez-7048,15318
Entrez-375444,15319
Entrez-3077,15320
Entrez-30815,15321
Entrez-114823,15322
Entrez-11318,15323
Entrez-388015,15324
Entrez-727956,15325
Entrez-11060,15326
Entrez-1553,15327
Entrez-6051,15328
Entrez-79006,15329
Entrez-8710,15330
Entrez-254268,15331
Entrez-10218,15332
Entrez-91355,15333
Entrez-9517,15334
Entrez-286753,15335
Entrez-10923,15336
Entrez-58512,15337
Entrez-54552,15338
Entrez-79027,15339
Entrez-23303,15340
Entrez-9139,15341
Entrez-23369,15342
Entrez-9768,15343
Entrez-6948,15344
Entrez-55450,15345
Entrez-3120,15346
Entrez-55062,15347
Entrez-9263,15348
Entrez-9578,15349
Entrez-440900,15350
Entrez-347169,15351
Entrez-692053,15352
Entrez-6583,15353
Entrez-1445,15354
Entrez-7257,15355
Entrez-9825,15356
Entrez-7755,15357
Entrez-54931,15358
Entrez-9463,15359
Entrez-148266,15360
Entrez-391712,15361
Entrez-23587,15362
Entrez-148581,15363
Entrez-2575,15364
Entrez-4858,15365
Entrez-4617,15366
Entrez-440556,15367
Entrez-79886,15368
Entrez-126820,15369
Entrez-26166,15370
Entrez-22874,15371
Entrez-54797,15372
Entrez-1021,15373
Entrez-117155,15374
Entrez-51149,15375
Entrez-23126,15376
Entrez-154075,15377
Entrez-8449,15378
Entrez-79864,15379
Entrez-388595,15380
Entrez-4495,15381
Entrez-140947,15382
Entrez-54800,15383
Entrez-7741,15384
Entrez-147929,15385
Entrez-51209,15386
Entrez-10775,15387
Entrez-91749,15388
Entrez-83878,15389
Entrez-9382,15390
Entrez-8527,15391
Entrez-53827,15392
Entrez-23553,15393
Entrez-80342,15394
Entrez-5216,15395
Entrez-100422940,15396
Entrez-732253,15397
Entrez-84976,15398
Entrez-26061,15399
Entrez-3991,15400
Entrez-100033413,15401
Entrez-83640,15402
Entrez-83931,15403
Entrez-4829,15404
Entrez-9703,15405
Entrez-138241,15406
Entrez-576,15407
Entrez-11235,15408
Entrez-53831,15409
Entrez-23254,15410
Entrez-646903,15411
Entrez-127069,15412
Entrez-95,15413
Entrez-84547,15414
Entrez-1797,15415
Entrez-150465,15416
Entrez-2119,15417
Entrez-389170,15418
Entrez-29122,15419
Entrez-93594,15420
Entrez-245908,15421
Entrez-653240,15422
Entrez-389,15423
Entrez-221476,15424
Entrez-7772,15425
Entrez-286336,15426
Entrez-55503,15427
Entrez-3455,15428
Entrez-677816,15429
Entrez-5688,15430
Entrez-9894,15431
Entrez-4201,15432
Entrez-127066,15433
Entrez-29118,15434
Entrez-80303,15435
Entrez-2819,15436
Entrez-693139,15437
Entrez-6993,15438
Entrez-6210,15439
Entrez-1128,15440
Entrez-100422967,15441
Entrez-255967,15442
Entrez-51028,15443
Entrez-245932,15444
Entrez-144742,15445
Entrez-6512,15446
