drug_pubchemcid,disease_icd10
23425,206342
23425,208419
23425,205127
159231,203551
159231,204149
159231,208015
201422,208613
105834,208269
105834,203772
105834,205111
105834,206941
105834,204357
105834,204785
105834,207770
105834,205659
105834,207029
105834,205651
105834,208297
105834,207608
162105,205942
189608,206846
192856,204630
25678,208497
43134,208497
198414,203366
153542,206375
194696,204401
110337,207105
196405,206555
191238,206554
187618,203319
187618,206897
187618,204630
187618,204886
187618,207742
194457,206830
194457,204937
194457,206268
194457,204604
41423,207701
102638,206970
186843,206846
196385,204435
188212,208282
197562,205123
195994,206830
195994,204937
195994,206268
195994,204604
141799,206780
188409,204395
191544,207332
200045,207763
39984,206241
51650,204458
51650,208778
197907,205026
197907,204436
197907,204954
194162,207015
194162,207450
116602,206241
148467,204144
198867,207580
187734,203858
187734,204254
187734,204057
187734,204603
187734,204801
187734,204735
187734,206911
187734,206371
187734,208510
187734,204919
187734,207699
187734,207665
187734,206889
187734,207884
187734,203874
187734,207674
187734,208553
187734,207271
187734,207895
187734,207293
187734,205721
187734,206043
187734,206018
187734,203867
187734,208329
187734,205312
187734,208524
187734,206812
187734,206508
187734,206609
187734,207454
187734,206574
187734,208450
187734,208572
187734,203920
187734,207368
187734,208472
187734,205720
187734,206205
187734,203576
187734,204504
121883,208743
194427,208008
157198,204458
157198,208778
120605,203772
120605,205111
120605,206941
120605,204357
120605,204785
120605,207770
120605,205659
120605,207029
120605,205651
120605,208297
120605,207608
120605,208269
30349,204458
30349,208778
113855,204673
113855,207471
113855,207239
113855,207323
113855,208076
113855,205186
113855,204139
113855,208089
113855,207704
187852,206839
187852,203264
187852,203330
187852,203611
187852,208527
187852,203657
187852,206259
187852,206295
187852,205092
187852,207707
187852,204440
187852,205543
187852,206515
187852,207231
187852,208361
187852,206321
187852,206663
187852,204518
187852,208594
187852,203358
187852,205202
187852,207399
187852,204343
187852,205977
187852,205089
187852,204930
187852,204194
187852,207964
187852,204689
187852,205740
187852,205016
187852,205066
187852,207444
187852,204891
187852,204449
187852,205938
187852,207584
187852,203269
187852,206920
187852,204038
187852,207804
187852,204447
187852,203753
187852,205625
187852,206082
187852,204542
187852,203844
187852,206024
187852,207750
187852,204237
187852,206286
187852,205133
187852,204009
187852,204468
187852,206323
187852,208752
187852,205766
187852,208460
187852,207793
187852,207030
187852,207238
187852,206717
187852,206942
187852,208507
187852,205759
187852,206691
187852,207480
187852,207829
187852,206543
187852,203863
187852,205670
187852,208173
187852,203349
192357,207580
194351,203551
194351,204149
194351,208015
199350,205857
199350,204566
199350,207361
199350,203841
199350,205363
199350,205947
199350,205213
199350,205045
199350,204710
199350,207845
199350,203719
199350,204681
199350,207504
201628,208305
154149,208282
59248,203968
119609,203772
119609,205111
119609,206941
119609,204357
119609,204785
119609,207770
119609,205659
119609,207029
119609,205651
119609,208297
119609,207608
119609,208269
