target_entrez,disease_icd10
18876,207683
4467,204606
551,204606
21555,204606
9706,204606
551,203856
16816,208214
1028,208214
10908,206493
1029,205944
187,207205
187,207827
187,206355
187,205691
187,204937
187,206268
187,204056
187,208652
187,206830
187,203745
187,206627
187,205014
187,206654
187,203526
187,207646
187,207990
19132,205027
2002,208569
22021,208569
21574,208569
1325,203608
2351,203608
19765,203608
2985,205739
17447,208091
17447,204630
8092,204124
943,204124
15694,204630
3509,208640
14328,208091
14328,204630
1786,206610
9540,206610
551,206610
7253,206610
9540,204562
10722,204630
4406,206672
7527,204055
374,204055
4366,207319
20635,207319
10722,208386
14772,208386
13475,208386
19711,204861
11664,204861
6796,204861
943,204861
1325,203852
4467,204611
7527,206726
18730,206726
374,206726
20741,206726
12619,207348
11873,207348
15301,207348
2113,203852
17628,206857
9095,206342
11755,206068
17628,208245
11402,207161
1029,204994
10378,206068
17032,207358
6727,207161
20335,207161
1972,204055
6727,206768
5327,207161
19821,204807
3614,207032
10235,207266
2558,204021
14328,205427
16918,205427
16,207332
21320,207161
7743,204021
13399,204021
4406,204021
943,204021
13903,207161
3846,207161
647,205030
943,208640
11813,203972
13847,203972
1029,204021
3614,203353
551,208471
19389,203394
17819,203394
9545,203394
2419,203394
17032,203394
14328,203394
2019,203394
19502,203394
187,206068
7478,204373
1029,206768
20635,205591
551,205591
551,207327
2861,204372
17628,204994
2861,203972
623,206289
14081,206055
17664,203972
8092,206289
187,208211
5712,206068
16918,206068
8881,206068
20665,206068
18845,206068
17819,207332
18815,207332
1934,207332
14123,206768
13814,206768
14896,206768
11785,206768
20030,206768
817,203972
16399,203972
20780,203972
16091,204316
16091,207408
16091,206304
16091,205790
16091,204351
16091,205182
16091,205258
16091,205526
16091,203903
16091,208592
16091,204464
16091,206142
16091,206349
16091,205957
16091,206616
16091,203705
16091,206469
16091,207093
16091,205472
16091,208404
16091,204499
16091,205593
16091,205367
16091,208356
16091,206023
16091,208014
11664,204316
11664,207408
11664,206304
11664,205790
11664,204351
11664,205182
11664,205258
11664,205526
11664,203903
11664,208592
11664,204464
11664,206142
11664,206349
11664,205957
11664,206616
11664,203705
11664,206469
11664,207093
11664,205472
11664,208404
11664,204499
11664,205593
11664,205367
11664,208356
11664,206023
11664,208014
20635,204316
20635,207408
20635,206304
20635,205790
20635,204351
20635,205182
20635,205258
20635,205526
20635,203903
20635,208592
20635,204464
20635,206142
20635,206349
20635,205957
20635,206616
20635,203705
20635,206469
20635,207093
20635,205472
20635,208404
20635,204499
20635,205593
20635,205367
20635,208356
20635,206023
20635,208014
187,204316
187,207408
187,206304
187,205790
187,204351
187,205182
187,205258
187,205526
187,203903
187,208592
187,204464
187,206142
187,206349
187,205957
187,206616
187,203705
187,206469
187,207093
187,205472
187,208404
187,204499
187,205593
187,205367
187,208356
187,206023
187,208014
19114,204316
19114,207408
19114,206304
19114,205790
19114,204351
19114,205182
19114,205258
19114,205526
19114,203903
19114,208592
19114,204464
19114,206142
19114,206349
19114,205957
19114,206616
19114,203705
19114,206469
19114,207093
19114,205472
19114,208404
19114,204499
19114,205593
19114,205367
19114,208356
19114,206023
19114,208014
928,204316
928,207408
928,206304
928,205790
928,204351
928,205182
928,205258
928,205526
928,203903
928,208592
928,204464
928,206142
928,206349
928,205957
928,206616
928,203705
928,206469
928,207093
928,205472
928,208404
928,204499
928,205593
928,205367
928,208356
928,206023
928,208014
22137,204316
22137,207408
22137,206304
22137,205790
22137,204351
22137,205182
22137,205258
22137,205526
22137,203903
22137,208592
22137,204464
22137,206142
22137,206349
22137,205957
22137,206616
22137,203705
22137,206469
22137,207093
22137,205472
22137,208404
22137,204499
22137,205593
22137,205367
22137,208356
22137,206023
22137,208014
13903,207156
3614,207564
20635,203972
4256,208245
16918,207299
18430,208245
14328,203972
1113,203972
17889,203972
16918,208245
19513,206068
9437,206068
10386,206068
823,206068
16288,207564
15156,207332
8128,203972
11813,204330
187,204330
18730,204330
20623,204330
14123,204330
16627,204330
15237,204330
20903,207332
21320,208798
551,208798
3536,207205
3536,207827
3536,206355
3536,205691
3536,204937
3536,206268
3536,204056
3536,208652
3536,206830
3536,203745
3536,206627
3536,205014
3536,206654
3536,203526
3536,207646
3536,207990
20665,207358
14123,208525
7527,207583
21574,204994
9452,205944
15574,207266
1325,207266
799,207266
5994,207266
14434,207266
3013,207266
15024,204087
14328,204021
19711,204021
2861,204021
18730,204021
10722,204021
4758,204021
8441,204021
11664,205008
8881,206768
19862,205084
2861,205084
21320,205234
4467,205234
21766,205234
6365,205234
3739,205234
13847,207213
551,204055
21320,204021
647,204021
16,204021
21686,204021
3509,208245
647,207319
15516,204373
11664,207205
11664,207827
11664,206355
11664,205691
11664,204937
11664,204604
11664,206268
11664,204056
11664,208652
11664,206830
11664,203745
11664,206627
11664,205014
11664,206654
11664,203526
11664,207646
11664,207990
551,208205
19821,203852
2861,203852
21042,203852
20335,203972
5009,203972
10405,203972
384,204971
18407,206768
374,206768
15694,204677
20635,207348
17897,207348
4406,207348
14136,207348
11484,207348
20030,207348
19862,203972
14588,207161
6261,204604
17628,207161
2861,206068
8092,206407
10378,208640
17207,207161
8020,206289
16288,204248
22021,203972
15024,207358
22021,204961
22021,207198
22021,205117
22021,205652
22021,205980
22021,205553
22021,206758
22021,206334
22021,208714
22021,206781
22021,203957
22021,207858
22021,204632
22021,208403
22021,207790
4406,208105
20635,206857
22021,205221
2985,207161
19862,206289
1972,206716
9540,206716
4366,203972
20808,208245
12037,207266
15870,207266
17649,207266
18763,207266
1986,207266
18463,207266
2019,204178
10378,207161
10378,207332
7044,207332
20635,208360
3540,207213
20635,204562
19821,204562
11785,207550
9540,204021
647,204754
20030,207161
22021,205776
21766,205776
18830,204548
9774,204548
6340,204548
10908,208245
3057,203852
3057,208640
3057,206857
1029,206289
17906,206289
8968,206289
12619,206289
11873,206289
15301,206289
647,206289
11402,208245
6789,208245
21925,208245
21766,204994
8150,208640
2019,204994
11402,203394
6789,203394
21925,203394
2312,208245
17906,204994
8968,207594
21766,207594
9116,206857
5686,206857
623,206857
21766,206857
20335,206857
10877,206857
12619,206857
11873,206857
15301,206857
2856,204178
1029,206646
1029,206857
17906,207332
17906,203567
17906,206646
17906,206857
8968,207332
8968,203567
8968,206646
8968,206857
21574,208640
1810,206289
10743,207332
10743,206768
10743,203972
11402,203972
11402,207157
11402,207594
6789,203972
6789,207157
6789,207594
21925,203972
21925,207157
21925,207594
3509,203972
3509,207157
3509,207594
2312,203972
2312,207157
2312,207594
12037,203972
12037,207157
12037,207594
19821,203972
19821,207157
19821,207594
15156,203972
15156,207157
15156,207594
3614,208640
11402,204994
6789,204994
21925,204994
17906,206768
8968,206768
13306,207161
7763,207358
2019,208245
19502,208245
17821,207161
11755,204372
1029,204372
17906,204372
8968,204372
17906,203432
8968,203432
6796,205476
2856,208245
2856,203972
19821,208245
1972,207161
16,207161
9540,207161
8968,204994
6789,206768
21925,206768
15301,206768
18815,204994
12619,204994
11873,204994
15301,204994
11755,205944
2419,207332
118,205427
22137,205427
8235,205427
14588,205427
7478,204677
21766,206768
13306,208245
14081,207332
2312,206218
1029,208640
17819,208245
4927,208245
7332,208773
10743,206891
19389,208245
7763,204994
10318,207332
773,207332
800,207332
2654,207332
11442,207332
21203,205628
19241,208640
14123,208640
11402,204178
6789,204178
623,203972
19862,204372
6365,208640
4927,203469
4927,206395
19451,203469
19451,206395
17906,208640
7763,206857
2861,208245
16627,208245
14081,208640
1029,203852
10908,204994
3875,204994
11755,208245
13903,206716
14969,208427
8983,208427
641,208427
6837,208427
1475,208427
8476,208427
17447,206857
1810,206857
7044,206768
20335,207332
1786,203436
19513,206197
17906,204330
8968,204330
13399,207332
1786,203469
1786,206395
17819,204106
2558,204106
4366,208640
17906,204677
8968,204677
17207,204021
21042,208245
10743,203567
20174,208245
17906,208245
16918,208640
1388,208640
14081,205429
8235,206055
2351,204994
2558,204994
19513,204650
1029,207156
17906,207156
8968,207156
7044,207161
10686,204994
20942,206289
3614,205762
3614,205209
3614,204451
623,207332
16288,203930
13306,206857
20635,203538
7527,206073
18730,206073
19513,204677
13903,205097
18730,208245
9547,208245
20741,208245
19862,204994
16593,207032
7763,205628
551,205427
17906,206629
17207,205283
3540,208640
17906,205000
8968,205000
21686,204994
7877,206289
7763,206289
15296,205762
15296,205209
15296,204451
17447,206218
18815,206768
7044,206289
2312,208840
647,204124
21320,205263
15870,205263
19068,205263
11755,207332
11755,203567
12619,203567
6796,205030
3509,208506
15694,203972
1113,207358
9547,208840
14291,203567
1810,208795
18407,207332
2312,204021
8235,208245
19389,207266
1029,207861
8968,207861
21042,204178
16,206307
9540,206307
890,204021
19054,204021
7763,204021
3875,208205
3509,207120
3509,204021
11813,204021
13306,204021
21766,204021
17906,204021
623,208840
8649,208840
7763,206768
7177,204178
1113,206218
1029,204178
11664,208245
14123,206716
9932,204178
15237,204178
1029,204055
15791,206768
17207,205084
2351,206055
19831,204994
7763,207157
15694,204994
15613,208205
890,203567
19054,203567
7743,203567
17305,203567
16091,206055
4534,204677
4406,204677
18407,204677
1325,207332
1325,203567
13399,203567
16663,207332
16663,203567
1972,203567
15024,207332
15024,203567
4519,207332
4519,203567
16,203567
9540,203567
5327,203567
10318,203567
18730,203567
2113,207332
2113,203567
15870,207332
15870,203567
6793,207332
6793,203567
15296,207332
15296,203567
19068,207332
19068,203567
10686,207332
10686,203567
14291,207332
12160,203567
10386,207332
8378,207332
8378,203567
18121,207332
18121,203567
21042,207332
21042,203567
2305,207332
2305,203567
3809,207580
4406,207580
3739,204974
21500,207332
13903,203567
13903,208245
19389,206768
9545,206768
17032,206768
3377,204240
3509,208648
5546,208648
2312,208648
7253,208648
3346,208648
18345,203972
11813,203567
18430,205476
6727,206289
10722,206289
21500,205250
647,205476
13903,207594
20174,203972
10745,203972
7161,207332
10740,204202
21574,205576
11402,207332
6789,207332
21925,207332
13903,204372
21500,204372
21574,206857
13903,203957
21500,203957
13903,206857
8978,206342
21500,206910
7615,206768
551,205084
16288,205084
17767,205084
15694,203942
20030,203972
17897,207358
623,204994
5803,204994
10318,208245
773,208245
21500,204124
7625,203972
11785,208245
21500,207205
21500,207827
21500,206355
21500,205691
21500,204937
21500,206268
21500,204056
21500,208652
21500,206830
21500,203745
21500,206627
21500,205014
21500,206654
21500,203526
21500,207646
21500,207990
8857,204994
1810,207157
2861,207157
21042,207157
21500,203942
2419,205576
19389,204939
17819,204939
9545,204939
2419,204939
17032,204939
14328,204939
12804,206060
16225,203972
14710,203972
1934,203972
7527,203469
7527,206395
18730,203469
18730,206395
9304,204994
11341,203972
7625,207332
13903,203789
13903,207908
800,206857
2654,206857
11442,206857
13732,208245
17906,207617
8968,207617
11785,203567
11146,207161
13903,203366
623,203366
17889,207358
623,207358
13903,203469
13903,206395
13903,203972
11341,204939
17289,204939
8649,204939
18845,204939
20065,204939
13561,204939
21126,204939
9975,204939
8378,203972
13399,207908
11717,207908
15694,207332
17906,207908
8968,207908
17906,203469
17906,206395
8968,203469
8968,206395
17897,204994
623,203469
623,206395
8020,203469
8020,206395
3377,206672
14081,206342
2591,206342
8020,207332
17649,204994
5803,207332
623,208245
3385,204021
13903,207668
17649,204372
13903,206289
17906,204595
18407,206857
8020,206610
7253,208305
1325,206610
4927,207332
19451,207332
13903,208696
19956,204994
9835,207032
13903,205951
7799,207683
1198,207683
13814,203394
16918,207205
16918,207827
16918,206355
16918,205691
16918,204937
16918,204604
16918,206268
16918,204056
16918,208652
16918,206830
16918,203745
16918,206627
16918,205014
16918,206654
16918,203526
16918,207646
16918,207990
13903,208506
13903,208077
11664,207161
6796,206433
13903,208581
2002,206726
1983,208305
14123,204595
17649,204595
8968,203856
19765,203856
4317,203972
4758,204994
15694,207090
7253,207332
21500,208245
8020,203972
11785,206610
10745,208245
4679,207205
4679,207827
4679,206355
4679,205691
4679,204937
4679,204604
4679,206268
4679,204056
4679,208652
4679,206830
4679,203745
4679,206627
4679,205014
4679,206654
4679,203526
4679,207646
4679,207990
13903,205111
11785,203538
6796,208640
623,205944
3563,208245
15313,207580
2981,204330
13903,203943
14521,208593
8378,208593
623,203957
5803,206737
9456,208640
7177,208640
11493,206768
13903,206910
890,207979
18885,204677
11902,207683
13903,207598
21320,204595
19513,204994
13903,207157
623,204124
8020,208640
7964,203972
1695,203972
8857,203855
13903,206124
13903,207617
1533,203972
5503,203972
17819,206342
10877,206342
266,206342
13903,207358
17906,207668
19513,203319
19513,206897
19513,204886
19513,207742
8174,204994
17906,205944
8968,205944
13903,206610
17906,207456
13903,205955
9095,208840
7044,208840
551,208840
8092,208840
943,208840
17664,208840
2856,208840
9957,208840
6796,207266
3614,207266
13903,207266
16,207266
19513,207266
18730,207266
4840,207266
19711,206857
4317,207332
18345,208245
10378,203567
7625,208245
4908,207749
13903,206000
623,206000
21500,206000
17906,207120
8968,207120
9095,207749
20635,207749
1029,207749
10405,208245
7177,203972
1808,206829
11664,204635
11664,206068
3614,206857
13903,204926
623,204926
7743,207749
1810,207749
3465,207749
1810,204021
14123,204021
14650,204021
19513,208245
13903,205084
623,207266
1029,205628
19070,204021
8968,208245
8020,206433
13903,207897
623,207897
1786,204021
17906,206407
8968,206407
8020,208525
17906,207117
8968,207117
7728,208245
6684,208245
17906,204087
8968,204087
2855,207749
623,208241
18407,207032
10743,207749
647,204939
17906,207032
8968,207032
9304,207032
19389,203463
9545,203463
13903,203463
17742,206768
17649,206289
7625,207266
13903,207181
266,207120
13903,206913
13903,206073
623,208248
17906,205628
8968,205628
15694,204021
13903,204021
5803,204021
623,207749
13903,208579
17649,207205
17649,207827
17649,206355
17649,205691
17649,204937
17649,206268
17649,204056
17649,208652
17649,206830
17649,203745
17649,206627
17649,205014
17649,206654
17649,203526
17649,207646
17649,207990
10987,208648
11664,203307
7044,203307
13334,204677
10743,206857
7044,207522
7803,208245
4927,206289
19451,206289
14081,203567
6796,206289
3614,206289
14081,203432
890,206857
7803,208105
1325,206891
3619,206891
1983,206891
16091,207780
3614,203394
4927,206768
19451,206768
14123,206181
21686,206181
1029,204124
14123,206684
21686,206684
4927,204994
4927,203852
4342,208015
17447,206289
551,206124
13814,203436
17628,208640
1972,207213
16,207213
9540,207213
1029,208091
1029,203319
1029,206897
1029,204886
1029,207742
6727,208640
20623,206289
13847,206124
9095,208015
551,204737
20635,207790
11664,208318
4955,203972
19513,203608
10908,208795
21574,207779
11614,203972
8020,204124
551,205455
5546,207157
10378,206407
7803,208015
17821,203700
19389,203852
17819,203852
9545,203852
2419,203852
14328,203852
8092,206387
943,206387
1113,204604
19821,206289
11402,205628
6789,205628
21925,205628
22021,205944
15024,205684
1972,206891
16,206891
13847,207358
551,207161
19389,206289
1972,207683
20635,207421
15024,208640
2002,203567
1972,204677
551,206407
17819,208015
